Month,County,IPC3plus_Pop,IPC3plus_Fraction,Maize_Price,Bean_Price,Rainfall,Rainfall_Anomaly
2022-10,Embu,40854,0.05000000000000001,6262.5,12150.0,114.86526695277777,106.61702869444446
2022-10,Garissa,420677,0.16666666666666666,6642.0,15606.0,65.68231526111111,84.94026677777778
2022-10,Isiolo,147401,0.18333333333333335,6262.5,12150.0,28.278380778888888,96.03484755555556
2022-10,Kajiado,111784,0.03333333333333333,6262.5,12150.0,61.41549728333334,120.76865077777776
2022-10,Kilifi,145379,0.03333333333333333,6262.5,12150.0,84.66968615,68.96674208333333
2022-10,Kitui,340856,0.10000000000000002,6262.5,12150.0,68.88853626666666,117.04654736111111
2022-10,Kwale,130023,0.05000000000000001,6262.5,12150.0,99.91800935555555,74.86541555555556
2022-10,Laikipia,155568,0.10000000000000002,6262.5,12150.0,104.97664016666667,101.58380433333335
2022-10,Lamu,21588,0.05000000000000001,6262.5,12150.0,60.03448272222222,82.42140605555556
2022-10,Makueni,246914,0.08333333333333333,6262.5,12150.0,83.97730331666666,121.8710058888889
2022-10,Mandera,433728,0.16666666666666666,6300.0,12492.0,26.922538983333332,88.71690177777778
2022-10,Marsabit,252882,0.18333333333333335,6262.5,12150.0,19.485637555555556,75.78542222222222
2022-10,Meru,152977,0.06666666666666667,6262.5,12150.0,105.02876712777777,91.76788613888888
2022-10,Narok,115787,0.03333333333333333,6262.5,12150.0,125.71649265277776,112.63875708333333
2022-10,Nyeri,29835,0.05000000000000001,6262.5,12150.0,76.94457233333334,70.02238422222223
2022-10,Samburu,170680,0.18333333333333335,6262.5,12150.0,50.889376294444446,93.22127794444444
2022-10,Taita Taveta,51101,0.05000000000000001,6262.5,12150.0,46.49970252222222,81.7874065
2022-10,Tana River,126377,0.13333333333333333,6262.5,12150.0,34.54549317777778,65.32574066666666
2022-10,Tharaka-Nithi,33399,0.08333333333333333,6262.5,12150.0,100.90058946388888,97.37963191666667
2022-10,Turkana,556185,0.20000000000000004,6262.5,12150.0,70.15577784444446,101.66720644444445
2022-10,Wajir,468757,0.19999999999999998,6262.5,12150.0,17.3573456,62.834719666666665
2022-10,West Pokot,62124,0.03333333333333333,4550.4,11700.0,146.76058308333333,102.68744166666667
2023-02,Baringo,220000,0.09999999999999999,5962.5,8100.0,184.792230125,122.51782580555556
2023-02,Embu,28098,0.03333333333333333,5697.75,9549.0,114.86526695277777,106.61702869444446
2023-02,Garissa,509867,0.18333333333333335,101.45,146.29,65.68231526111111,84.94026677777778
2023-02,Isiolo,110578,0.11666666666666665,5697.75,9549.0,28.278380778888888,96.03484755555556
2023-02,Kajiado,190239,0.049999999999999996,5697.75,9549.0,61.41549728333334,120.76865077777776
2023-02,Kilifi,78867,0.016666666666666666,5697.75,9549.0,84.66968615,68.96674208333333
2023-02,Kitui,307448,0.08333333333333333,5697.75,9549.0,68.88853626666666,117.04654736111111
2023-02,Kwale,94446,0.03333333333333333,5697.75,9549.0,99.91800935555555,74.86541555555556
2023-02,Laikipia,84183,0.049999999999999996,5697.75,9549.0,104.97664016666667,101.58380433333335
2023-02,Lamu,16733,0.03333333333333333,5697.75,9549.0,60.03448272222222,82.42140605555556
2023-02,Makueni,208460,0.06666666666666667,5697.75,9549.0,83.97730331666666,121.8710058888889
2023-02,Mandera,527579,0.18333333333333335,6060.0,14286.0,26.922538983333332,88.71690177777778
2023-02,Marsabit,283411,0.18333333333333335,5697.75,9549.0,31.964405677777776,64.0986608888889
2023-02,Meru,158895,0.06666666666666667,5697.75,9549.0,105.02876712777777,91.76788613888888
2023-02,Narok,128400,0.03333333333333333,5697.75,9549.0,125.71649265277776,112.63875708333333
2023-02,Nyeri,30771,0.049999999999999996,5998.5,10998.0,56.36872395555556,53.27742577777778
2023-02,Samburu,156734,0.15,5697.75,9549.0,50.889376294444446,93.22127794444444
2023-02,Taita Taveta,54599,0.049999999999999996,5697.75,9549.0,46.49970252222222,81.7874065
2023-02,Tana River,158647,0.15,5697.75,9549.0,36.49998004444444,69.11665122222222
2023-02,Tharaka-Nithi,17771,0.03333333333333333,5697.75,9549.0,100.90058946388888,97.37963191666667
2023-02,Turkana,511387,0.16666666666666666,92.91499999999999,140.0,34.32758252222223,55.35909988888889
2023-02,Wajir,478849,0.18333333333333335,5697.75,9549.0,20.338747344444446,82.02548622222223
2023-02,West Pokot,33816,0.016666666666666666,5433.0,11097.0,146.76058308333333,102.68744166666667
2023-03,Baringo,220000,0.09999999999999999,6300.0,12487.5,184.792230125,122.51782580555556
2023-03,Embu,42147,0.049999999999999996,3201.6225,12393.25,114.86526695277777,106.61702869444446
2023-03,Garissa,556218,0.20000000000000004,103.245,150.21,65.68231526111111,84.94026677777778
2023-03,Isiolo,126375,0.13333333333333333,3201.6225,12393.25,28.278380778888888,96.03484755555556
2023-03,Kajiado,317065,0.08333333333333333,3201.6225,12600.0,61.41549728333334,120.76865077777776
2023-03,Kilifi,236600,0.049999999999999996,3201.6225,12393.25,84.66968615,68.96674208333333
2023-03,Kitui,368938,0.09999999999999999,3201.6225,12393.25,68.88853626666666,117.04654736111111
2023-03,Kwale,141670,0.049999999999999996,3201.6225,12393.25,99.91800935555555,74.86541555555556
2023-03,Laikipia,140306,0.08333333333333333,3201.6225,12393.25,104.97664016666667,101.58380433333335
2023-03,Lamu,25100,0.049999999999999996,3201.6225,12393.25,60.03448272222222,82.42140605555556
